"","track.id","track.name","danceability","energy","speechiness","liveness","valence"
"256","2Y4ouk1wtuoOv96oapPwZv","Sexy Ladies",0.705,0.778,0.0617,0.145,0.903
"257","2yBMVrq96wb9OHbMdBs0lF","A Winter's Ball",0.854,0.327,0.507,0.0889,0.688
"258","2ydKgIVZAQXeYLWtxU8DFS","Stay Alive - Reprise",0.546,0.246,0.26,0.0801,0.427
"259","2ySPkHH3mHCP3r3T040M5V","I Lost Myself In Loving You",0.456,0.615,0.0529,0.0908,0.416
"260","2zXRAZvUb2B5PzJGwCtFe0","Chasing Fire",0.709,0.562,0.0724,0.217,0.386
"261","32bZDrurIGh2Cts0l2tRtL","Words Fail",0.368,0.237,0.0389,0.122,0.328
"262","35xkenzfDhEA1LEpJsprKu","wish you the best (feat. Jensen McRae)",0.509,0.185,0.0286,0.259,0.0455
"263","36Cb3pIptwzM0uyMVXk7oP","What A Heavenly Way To Die",0.715,0.632,0.0348,0.0923,0.586
"264","36tVh8MZ2bxliGj0eJyKsX","that was quick!",0.755,0.399,0.269,0.0948,0.689
"265","373q2bp4ZvyJ9kFZcpJSMs","Breathe",0.32,0.393,0.039,0.341,0.193
"266","37OjMlwuUVWWmVKrV8CiUQ","Stand Up",0.498,0.702,0.0401,0.0669,0.542
"267","39LmTF9RgyakzSYX8txrow","imagine",0.729,0.475,0.0364,0.12,0.371
"268","39ncDMVidHOeQgeC5anYZM","Someone In The Crowd",0.616,0.538,0.17,0.192,0.278
"269","3BDcHGw6wUIisZJw0ndKQb","Somebody To Love",0.757,0.515,0.0395,0.125,0.414
"270","3BDxv4ORzOpXAsa4lWVl4i","(Fuck A) Silver Lining",0.577,0.939,0.108,0.24,0.714
"271","3bL4eSfzwYomgHWyrIbQtS","Thanatos (End of Us)",0.649,0.571,0.0342,0.178,0.36
"272","3BuPop8SzLG2Q88TJcFAjp","Raised On It",0.59,0.94,0.0409,0.379,0.732
"273","3BZYRhdrqH7jL2OGInv31y","You Will Still Be Mine",0.621,0.419,0.0356,0.36,0.229
"274","3cUQUcDvzrbfSFXHpLvdXf","My Friends",0.509,0.267,0.0485,0.121,0.304
"275","3D4J0o9w44QKFrBrYrSVJY","What Comes Next?",0.515,0.302,0.079,0.199,0.277
"276","3DKCYiD9C6ZBeqDzisTofP","Animal",0.335,0.314,0.0411,0.295,0.0528
"277","3dP0pLbg9OfVwssDjp9aT0","Satisfied",0.707,0.593,0.0949,0.15,0.478
"278","3e9HZxeyfWwjeyPAMmWSSQ","thank u, next",0.717,0.653,0.0658,0.101,0.412
"279","3Elmf5TdCmvfq8WZcncMhb","See Your Face",0.569,0.323,0.031,0.117,0.495
"280","3exRCJnBrKSRhGXR4kcakZ","Roses",0.289,0.34,0.0295,0.0864,0.215
"281","3F183btjhLzvCmf8IneLFN","Future Friends - Brian Robert Jones Choir Remix",0.627,0.533,0.0315,0.0915,0.2
"282","3FBx1XOA110HBJqZZgwjc8","No One Won The War",0.434,0.472,0.0289,0.102,0.115
"283","3fOCHVP6W1uXr2kkZ1dzm0","Waste",0.581,0.389,0.0331,0.118,0.163
"284","3GAf6qSgBHm3t80FYD7tyh","Cowboy Casanova",0.598,0.82,0.0566,0.119,0.55
"285","3gbwtdRrtD05lz08DTxfFt","City Of Stars (Humming)",0.564,0.0136,0.0349,0.111,0.397
"286","3GY6130rSCMWPWtQ4caG1l","Worth It (Perfect)",0.661,0.473,0.129,0.0811,0.333
"287","3H7oAhHxkEkSf9iomv2mbG","could cry just thinkin about you - Full Version",0.515,0.323,0.0429,0.106,0.188
"288","3i2Z14K9Tkjak0nMTicrw0","Moving Parts (Guitar Version)",0.559,0.269,0.0338,0.177,0.502
"289","3i8zsYoNVBR70hhGaZUbxK","The Negative",0.58,0.601,0.199,0.294,0.633
"290","3iISGrl3JKqPQ4GLqPjVkt","World Burn",0.242,0.731,0.0833,0.292,0.265
"291","3IpOgKkvF7z0SZ9TaPovTy","Stop",0.6,0.502,0.179,0.184,0.696
"292","3j7vuSGbBECw6fUNfwmEfQ","How Great Thou Art (with Vince Gill) - Live from ACM Presents: Girls' Night Out",0.305,0.578,0.0336,0.688,0.153
"293","3JG2VnwaVmVLf8BUGw7QlK","L.A. Baby (Where Dreams Are Made Of)",0.344,0.882,0.0577,0.338,0.344
"294","3JGhIr4i7Pg182Q9uRZ4Ly","Walk Like a Man",0.712,0.795,0.0352,0.165,0.93
"295","3JJYIoJ5FyY9E0DGjr7SXF","Enemies",0.696,0.693,0.044,0.122,0.601
"296","3JTjLyrnevl9ASw3ayGO2P","GUY.exe",0.77,0.732,0.0508,0.157,0.889
"297","3kPlrkX2iesfEzBECwcZS8","You're Nobody 'Til Somebody Loves You",0.323,0.917,0.228,0.0896,0.5
"298","3l6KjLWTn3iyyH4YCn8Ec9","Take It from an Old Man",0.588,0.368,0.0318,0.106,0.388
"299","3lXyAQ0kekAvY5LodpWmUs","Ten Duel Commandments",0.887,0.516,0.658,0.617,0.828
"300","3NbTQ8ZbHU6MSEVUFAVCJ9","better off",0.597,0.524,0.0537,0.112,0.0549
"301","3nJYcY9yvKP8Oi2Ml8brXt","Right Hand Man",0.68,0.413,0.492,0.205,0.383
"302","3o9kpgkIcffx0iSwxhuNI2","Numb Little Bug",0.742,0.527,0.0769,0.25,0.638
"303","3OIoLMnnWzAUORFQxRAhdF","You Matter to Me",0.43,0.231,0.0295,0.116,0.153
"304","3PeoRObpd6eWdK7jyfyhpf","Color",0.511,0.543,0.0602,0.353,0.535
"305","3PfOr0zcqy2aOqHaMxnzbK","Faded",0.337,0.453,0.0316,0.115,0.277
"306","3pSR2gO4oZgQspQNKO6xRD","Get'cha Head in the Game",0.833,0.745,0.131,0.0711,0.663
"307","3QlF2ExmrRP0RM7ffv7y0Q","Lost Without You",0.409,0.137,0.0446,0.0706,0.106
"308","3qLGJcwgb2Pe9xiCHpxgpH","C'Mon Marianne",0.451,0.747,0.292,0.146,0.816
"309","3qNdf4NMZclvCmerKJhEQn","Hotline Bling",0.632,0.253,0.0395,0.106,0.311
"310","3RUMYJ7hRzZA5Qzf4QlfCz","Whose House Is This?",0.823,0.886,0.159,0.826,0.59
"311","3RuXekS5criwismaaj87iF","A Night to Remember",0.798,0.904,0.0476,0.0522,0.966
"312","3s9itRgJYcKhem01P17865","Say No to This",0.754,0.535,0.305,0.19,0.395
"313","3scJqnmOvZm71FIjO5WMbj","You're Nobody 'Til Somebody Loves You - Acoustic",0.55,0.808,0.378,0.076,0.896
"314","3SjQ4I8IHB8HljhIrkGq3G","Before He Cheats",0.502,0.786,0.0425,0.157,0.28
"315","3SMxd9vNy41n9Xk4UFw36S","Just Wanna Be With You",0.547,0.723,0.0323,0.112,0.377
"316","3sZfQB5uYTJmA4QnB8dv7P","White Blood",0.477,0.229,0.0555,0.196,0.0819
"317","3TfKt8mPpdXfQTMfRjHzyz","Cabinet Battle #1",0.607,0.658,0.423,0.489,0.513
"318","3u5bTqHMM1P34ZkbwzdckV","The Story Never Ends",0.614,0.126,0.0376,0.148,0.351
"319","3uYxmgnOA9lJYAsHyEbbWA","Intertwined",0.433,0.126,0.0384,0.115,0.0782
"320","3v3YuWdpULn9y8xjQCQS6C","Dear Baby",0.603,0.0414,0.18,0.125,0.181
"321","3vqivv428r4JzdiEmkefb5","Don't Wanna Be Your Girl",0.642,0.211,0.0504,0.108,0.171
"322","3wFLWP0FcIqHK1wb1CPthQ","fake smile",0.45,0.619,0.372,0.319,0.427
"323","3wnQIQhFQ6cwgmkXWSiHMg","No Place Like Home",0.284,0.687,0.136,0.0783,0.331
"324","3WP4iglY7SPmXucvNLJq2G","erase me (feat. Jacob Collier)",0.415,0.453,0.0595,0.131,0.305
"325","3WVhkjB7Y4xFruqoCAajBb","Sue Me",0.46,0.809,0.326,0.138,0.609
"326","3wwO0kUiwpyzHdkMNoifLR","Shark",0.703,0.327,0.0489,0.112,0.128
"327","3wx2kQWPn9p5UppQbNhPAk","Leave The Night On",0.514,0.951,0.0603,0.349,0.838
"328","3X3mfRMRaPJRiIMDMQtSkd","Landslide",0.624,0.423,0.0628,0.103,0.325
"329","3XORxkPQFd8ZGN7wO5kJbs","Heartbreaker",0.714,0.725,0.066,0.0977,0.786
"330","3ymrR3hOphsdFEIVGeISv4","Work",0.602,0.487,0.164,0.0995,0.458
"331","3YOS1yKPj5znn4SnRXR6bD","Future Friends",0.757,0.652,0.16,0.0702,0.573
"332","3Z2anmIVG8b1GelyeFQdnP","Maine",0.533,0.24,0.0424,0.223,0.265
"333","3ZiuxcBeRanTjfHzVBuuQe","Would You Be So Kind",0.662,0.616,0.206,0.126,0.614
"334","40LYL1Z6xgCn5cBybo5K0D","It's Quiet Uptown",0.484,0.187,0.0423,0.0785,0.227
"335","41CgzGD7xlgnJe14R4cqkL","Paris in the Rain",0.426,0.408,0.0524,0.394,0.528
"336","41mYUxw1L4DCHSgpWHcmAy","Benny's Dispatch",0.768,0.51,0.367,0.112,0.172
"337","427R4ktPgrbkCnGROY2gX1","Expensive",0.81,0.78,0.189,0.119,0.614
"338","42kiFUenq5MVKpmCwjh1Cu","Do This Thing",0.555,0.74,0.129,0.167,0.618
"339","42ZSEXG0TtHAHbWOho7GDS","How Do You Dress for the Rain?",0.605,0.311,0.0813,0.113,0.165
"340","43YC4iYmSsYueViJR4dBGA","Nothing Else Matters",0.452,0.668,0.0292,0.112,0.142
"341","44eVgppJeN0rjRS44LboFQ","In the Heights - Radio Edit",0.684,0.569,0.307,0.0777,0.808
"342","44MbQfwZbB8h6AH73EaVNx","Proud",0.702,0.647,0.373,0.559,0.896
"343","48jKLs2qqEXKsQTmYHE0JD","Lifetimes",0.653,0.647,0.0844,0.12,0.785
"344","48v15xjPv3Pm7nn659GG11","New Tattoo",0.652,0.908,0.21,0.146,0.609
"345","49cMvxwJyXAGHAoXRi1cBn","Don't Miss Me?",0.667,0.722,0.0676,0.2,0.385
"346","4A1GfEVOELS3vo4tSa6bts","Sexy",0.816,0.633,0.11,0.224,0.403
"347","4AboqNl74jNDpJhPfqYDmj","Your Love Is My Drug",0.829,0.607,0.0897,0.0986,0.766
"348","4ACUqCQRh7tH6GPY5cg8rI","Selfocracy",0.281,0.24,0.034,0.369,0.0901
"349","4AeL5jqJOg30DBEEqTmdTD","Kicks",0.555,0.884,0.071,0.0537,0.367
"350","4AFBCemec0cYa2JLXqvH9M","WHERE I WANNA BE FOUND",0.628,0.693,0.0448,0.653,0.691
"351","4AIdHWPAlCj2A8DuxQovVW","Lions and Tigers and Bears",0.559,0.46,0.0465,0.148,0.431
"352","4B3qvzOMzLQXLeYgPsG3KA","Burn",0.582,0.428,0.0516,0.102,0.255
"353","4b7mLZQWsy0rLnrMtPA9fQ","borderline (feat. Missy Elliott)",0.761,0.818,0.0978,0.11,0.348
"354","4C1fQ3hwEpWCgFBGT2pYlJ","Everything (feat. Inara George)",0.767,0.766,0.0771,0.271,0.432
"355","4CcFukK8i4OaX1mgKh0Upq","Dialogue: A Little Trouble",0.723,0.0958,0.913,0.78,0.792
"356","4cqj8FIWkyR5A2XBtcqRMU","God Is A Freak",0.569,0.405,0.0606,0.133,0.648
"357","4cxvludVmQxryrnx1m9FqL","My Shot",0.698,0.649,0.415,0.0903,0.568
"358","4d2F9OJ7JljkO1Qw7AQ2lT","The Early Years: Scrapbook",0.633,0.377,0.465,0.147,0.336
"359","4DActPOAtak2m8meZeMt3B","No Angel",0.571,0.466,0.173,0.125,0.512
"360","4dIf8rYJXcnJvyuxB1dUEv","Lie Down",0.598,0.952,0.18,0.0502,0.593
"361","4dS1QQw8askb1KSDLCKuvK","In the Heights",0.622,0.468,0.435,0.337,0.692
"362","4DXfOXYv0ki7IR3P0XRcMY","Speakers",0.594,0.459,0.0419,0.169,0.316
"363","4eeN8erNIbW2osT0knz5vT","I Know Him",0.67,0.436,0.364,0.722,0.378
"364","4f6PUDRYJI51UrZy0jDAxD","Herman’s Habit",0.588,0.593,0.052,0.214,0.668
"365","4fFfyouye6vrX9o9z4PVMu","Never Not",0.47,0.221,0.0371,0.104,0.264
"366","4FtGhkcEHma8WjuzFYSr2o","Plum",0.693,0.594,0.0469,0.0764,0.565
"367","4G4gtvlaFaI6v6wWD8UvqL","Getting Over You",0.604,0.507,0.0382,0.0943,0.114
"368","4G92yYrUs0cvY7G41YRI0z","Jealous",0.439,0.153,0.0479,0.107,0.104
"369","4gtkHMuEMhysN6ZitUSRBf","Full Time Job",0.631,0.805,0.0632,0.172,0.906
"370","4GUj9MfPPkjpZskxb45uiX","ANGELS & DEMONS",0.554,0.8,0.0395,0.629,0.463
"371","4GXi5NpSAl484AcIXpSCst","Dialogue: See How You Handle It",0.585,0.256,0.811,0.395,0.96
"372","4h3uzwjfWKfs6uwwRsXQNK","Champagne",0.704,0.378,0.39,0.0735,0.188
"373","4HffeEF97c6UxNePgbuECW","Pancakes for Dinner",0.753,0.266,0.0478,0.11,0.321
"374","4hUR3thIs01mQUtVmZFJ8F","The Overpass",0.517,0.955,0.167,0.364,0.61
"375","4igUCtHylTwomJlo64j8D2","Exploration",0.636,0.865,0.0307,0.224,0.706
"376","4IHVolndlbbR0eOGLXAeih","Dirty (feat. Lil Trip)",0.772,0.729,0.0876,0.0836,0.545
"377","4IqpjoA1UfQ7FiJfMckYra","Bad Reputation",0.557,0.687,0.079,0.244,0.312
"378","4JCcXmANxb48z3WTeUHiJp","What I Put You Through",0.497,0.293,0.0287,0.0862,0.264
"379","4JE6agBLHGA5TaF6FlqfBD","As the World Caves In",0.331,0.45,0.034,0.22,0.18
"380","4JYBmZcCjPOUg5cofekIYX","Hurt Me",0.768,0.435,0.0857,0.122,0.157
"381","4kGosxkoPLvXErWxKV2Asv","(Sitting on The) Dock of the Bay",0.813,0.457,0.0368,0.0954,0.516
"382","4ks6j7JsfJorc1tb4THJo8","Don't Let Me Down",0.446,0.37,0.0464,0.126,0.209
"383","4kV4N9D1iKVxx1KLvtTpjS","break up with your girlfriend, i'm bored",0.726,0.554,0.0917,0.106,0.335
"384","4lM46UnoFn4FP074aYWGxS","Trouble - from ‘Three Months’",0.493,0.858,0.0641,0.292,0.391
"385","4lnnde7PnrXR3pUzQKBe6X","Little Toy Guns",0.434,0.868,0.0603,0.0919,0.204
"386","4LRPiXqCikLlN15c3yImP7","As It Was",0.52,0.731,0.0557,0.311,0.662
"387","4mLkiFppf8Xvem6BSY34qw","blazed (feat. Pharrell Williams)",0.795,0.759,0.0528,0.0805,0.855
"388","4nna9JONFIwr98bcX6tlta","Sincerely, Me",0.677,0.731,0.12,0.103,0.603
"389","4nrtux8xl5lYegU8II5rAQ","Single For The Summer",0.556,0.85,0.0417,0.278,0.516
"390","4nxMHRNNfrOZWg8NAKXnV8","Adrenaline",0.644,0.688,0.108,0.0741,0.616
"391","4o1ZZ9TrcwCvqp7wIO0n7l","When the Sun Goes Down",0.567,0.231,0.0537,0.132,0.0612
"392","4OafepJy2teCjYJbvFE60J","breathin",0.568,0.656,0.0433,0.213,0.364
"393","4Oq3R4drZZfGWdxbhKrPvb","Undo It",0.476,0.847,0.0595,0.0478,0.663
"394","4Or1Yp4i3VANJE6E39ys91","In a New Bed",0.466,0.189,0.032,0.0899,0.0727
"395","4oUvqlTyJeSkJ0XjbkKVRk","Bad Idea - Reprise",0.53,0.905,0.143,0.131,0.598
"396","4pPIWWOny4xWSiSRPsIY1c","Mama's Song",0.354,0.664,0.0352,0.0835,0.235
"397","4pZ8WNPIuBAfmq09vLMuOx","Team8",0.691,0.551,0.035,0.0822,0.32
"398","4QNuz0m2QCn2Yw1sCUNIS2","Meet The Plastics",0.44,0.584,0.0844,0.651,0.384
"399","4qNvynwk1nrS0f8Wb4zXIh","Postcard (feat. Gordi)",0.43,0.36,0.036,0.0967,0.247
"400","4qSsjDGXplb6422X2INvFW","Say Amen (Saturday Night)",0.491,0.867,0.103,0.458,0.602
"401","4r9hiElqKWMPT4Z3vN2exq","A Lovely Night",0.364,0.478,0.0473,0.124,0.493
"402","4RINHMTRqIFb61Y4GjoYR4","Piragua",0.736,0.542,0.0451,0.0398,0.83
"403","4S3DXtdTdgOIezKgu8DR0M","Summer Montage / Madeline",0.596,0.502,0.0277,0.264,0.653
"404","4SarHQAmYeNtRqFG7g5Ewg","C'mon Loretta",0.52,0.922,0.0337,0.296,0.844
"405","4T652DlATVHe0jdLKaN3Bw","in my head",0.662,0.6,0.0703,0.109,0.331
"406","4tG0cdbL7v4pQ8RWOqLDHx","When He Sees Me",0.734,0.464,0.0449,0.0769,0.424
"407","4ThTvhGNae80mrLsMzs4Hb","He Won't Go",0.706,0.569,0.0861,0.0731,0.71
"408","4TTV7EcfroSLWzXRY6gLv6","Alexander Hamilton",0.609,0.435,0.285,0.118,0.552
"409","4ujKY4DaGQS08wykMsFSEd","So Hot You're Hurting My Feelings",0.795,0.576,0.0289,0.121,0.847
"410","4UMWqTR58mUBRkFQkc0tle","Heavy",0.349,0.382,0.0452,0.102,0.204
"411","4uTvPEr01pjTbZgl7jcKBD","NASA",0.747,0.458,0.303,0.252,0.47
"412","4VM6WUdnRnBv6cHAjyzxcK","Disappear",0.451,0.634,0.118,0.226,0.298
"413","4vxA3aI7l73i0Hi819OQhH","Despacito",0.686,0.475,0.0748,0.501,0.743
"414","4W3QcMXjWVYEiNe4khtNUF","I Told You So - feat. Randy Travis",0.393,0.552,0.0283,0.101,0.217
"415","4wGQyb9nw8z9hgd7D8Gowo","Fools - Live At RAK Studios",0.565,0.253,0.0309,0.11,0.229
"416","4WQJPsbGOdqe24mUVHa8xb","Now Or Never",0.747,0.983,0.181,0.706,0.553
"417","4WZMggnO37eRLo58CyOC4p","The Good Side",0.426,0.284,0.0616,0.362,0.311
"418","4XbQLaWyFkXTwPK33kxWQJ","I Was Made For Loving You",0.374,0.344,0.0304,0.0966,0.216
"419","4XBrV9jr6wWNMp0scobPhZ","Echoes of You",0.4,0.627,0.0633,0.0837,0.377
"420","4xtpy5lEYd3Feg17826h4d","With Love",0.429,0.445,0.0265,0.239,0.201
"421","4zfnkr9LJD4syMzSZIeCIP","Save My Soul",0.374,0.701,0.0416,0.0504,0.198
"422","4zQiuvLmOFXI9lRxBEeb94","Library Card",0.641,0.556,0.0423,0.0916,0.311
"423","50Hv5NZIM0puIUoBttjpfb","King of the Clouds",0.285,0.922,0.247,0.159,0.472
"424","51bgtAyOMjeNaQFeQgaA31","Atención",0.744,0.0476,0.0705,0.114,0.426
"425","51ioMR2DpsASwe3q0goyRw","Dawn (Go Away)",0.61,0.763,0.0724,0.0848,0.62
"426","51wrmElSLxFzc0vSQPeTxs","Where Were You In The Morning?",0.709,0.516,0.0615,0.0992,0.465
"427","51z8j9rLSj0p5mikST2BCA","Life Lesson",0.557,0.179,0.207,0.115,0.718
"428","53LWnHbfoBuARHoAtEwrBY","Overgrown",0.565,0.475,0.0319,0.0861,0.7
"429","53sz4K5pKUWMINwSgD5peH","It Roars",0.537,0.753,0.0609,0.161,0.579
"430","54rSdGS2kN6SWk2iblAs4M","Man of the Year",0.668,0.568,0.143,0.15,0.349
"431","54Sc7mZQ1RM03STpk4SfaA","Helpless",0.688,0.491,0.269,0.0914,0.737
"432","57y6Ioqgkt6Jk5kmj3CtIC","What's Inside",0.401,0.211,0.0398,0.289,0.164
"433","58qX77t2VWMWcycsh9zKLc","i don't want to watch the world end with someone else",0.535,0.359,0.0607,0.111,0.488
"434","58SvbpXjfZdKeRzxoBMR72","Vacant in the 21st Century",0.246,0.607,0.04,0.104,0.147
"435","59CfNbkERJ3NoTXDvoURjj","Boyfriend",0.345,0.612,0.0608,0.194,0.232
"436","59fLfqjoS3GvAU6zUBgCk7","Breathe",0.491,0.254,0.0543,0.105,0.145
"437","5ACLhZ2tV7NT18Eyct5sMP","Bad 4 Us",0.722,0.856,0.0315,0.156,0.905
"438","5ASYKV7L20Xz5Cub2t4FeA","Suicide",0.447,0.595,0.0492,0.152,0.323
"439","5AWmfB2DvoJ5qVRFX4bVmW","Stupid With Love (Reprise)",0.631,0.211,0.163,0.186,0.672
"440","5AZVHaXrPhAXzLzdWEYoWy","Paper Thin Hotel",0.483,0.0512,0.038,0.0956,0.0398
"441","5BIpXA4kKrxvQqCRDDqotL","June Haverly",0.471,0.041,0.0337,0.108,0.291
"442","5BMwpS4iYKR30kq9U9beaT","City Of Stars",0.585,0.0809,0.0523,0.0935,0.204
"443","5cEa4f3UmbpilaLlw04WlA","Papi",0.702,0.676,0.16,0.131,0.839
"444","5cesclKWAhsCcZJDBhkWaa","I'd Rather Be Me",0.679,0.803,0.125,0.27,0.808
"445","5CqXrqDRXfF5jNVwT0nmPF","When - Live",0.321,0.179,0.0312,0.108,0.284
"446","5DizlXTwJjjwxxqGNChcvO","Little Bird",0.826,0.485,0.0354,0.107,0.278
"447","5dSv9WTw9eKZTvgIr1U2PU","Simple Man",0.561,0.336,0.0511,0.0957,0.428
"448","5EBd8sbeMSyIotWaMnR7s4","Right Here, Right Now",0.562,0.797,0.0356,0.0752,0.296
"449","5GhJIMWAw0uMLgkdbt6uMz","Fallin’ (Adrenaline)",0.606,0.9,0.119,0.075,0.233
"450","5gxRxuh3Vj7FWHW7Pgk5Z3","Rag Doll",0.666,0.666,0.0592,0.353,0.578
"451","5I8oEqbk2ZBmQfXCrZbUFb","Fallin' All In You",0.853,0.477,0.0362,0.111,0.8
"452","5Il6Oe7lr5XM7A0cWbVQtr","bad idea",0.847,0.579,0.0719,0.102,0.569
"453","5Jac5r26r1HkpH9Xv5zt7A","Duet (feat. Stephanie Briggs)",0.213,0.185,0.0327,0.111,0.182
"454","5jOQ5v49S1h496AiNlk682","Plans",0.458,0.298,0.25,0.0631,0.144
"455","5kRBzRZmZTXVg8okC7SJFZ","Another Day Of Sun",0.588,0.742,0.0528,0.653,0.824
"456","5kRGhvnoCWgw7cNgwSSQI2","Paciencia Y Fe",0.544,0.407,0.117,0.176,0.574
"457","5kSsjxq5pWQ7eH5l7jnyY7","Everything I Know",0.508,0.169,0.0553,0.136,0.15
"458","5M2LiZ8SmRFWl1IJ0F7JNR","So Big / So Small",0.447,0.2,0.0423,0.108,0.28
"459","5m4RHs0THdfyn579MONxcV","High School Musical",0.529,0.931,0.102,0.411,0.624
"460","5mGI9cWHzNHGZG8RhzorWT","We're All In This Together (Graduation Mix)",0.484,0.633,0.0288,0.116,0.352
"461","5Mma25t3nzqRksf4Z1Lzq2","All-American Girl",0.617,0.835,0.0305,0.296,0.738
"462","5mTJcvxRxq3uF5wUjjciDw","Lucky Strike",0.612,0.694,0.0514,0.0914,0.564
"463","5nlhTV8XsmfBahjHv9TnLB","Flying Monkey Lament 2",0.526,0.859,0.0609,0.234,0.784
"464","5nO5Hrh7KlABfSqEa8OdWl","War",0.603,0.341,0.0336,0.101,0.195
"465","5o6GnHeA8voabKhVBT8Og3","Free",0.711,0.537,0.0417,0.149,0.558
"466","5OCJzvD7sykQEKHH7qAC3C","God is a woman",0.602,0.658,0.0558,0.237,0.268
"467","5P6p5awCY4sMgcOqLUQcJZ","Piragua - Reprise",0.593,0.504,0.104,0.152,0.647
"468","5pLpkaIRobcvPnUmclNv6o","Technicolour Beat",0.597,0.363,0.0314,0.0848,0.0785
"469","5Q41ne9bvWMh5NZXgmMIyc","I Love You Like a Table",0.739,0.642,0.0403,0.118,0.809
"470","5qJZxVKQ8vz9Rak3t4b2VY","This Is My Version",0.632,0.38,0.0301,0.0992,0.588
"471","5QOKsL8sdbosNPxDFJNPQz","Last Call",0.636,0.528,0.0346,0.326,0.27
"472","5qOmZ8D5KueySUYqkyYypI","Hurry Up!",0.848,0.554,0.106,0.0458,0.772
"473","5QskYLFPX9y7pLU0VEMNbr","Like To Be You feat. Julia Michaels",0.736,0.45,0.228,0.108,0.663
"474","5qxA5VdQTVSGMPbbIlQoeZ","Two Black Cadillacs",0.554,0.847,0.0587,0.0746,0.414
"475","5S9Zs5g9lTWnLIboN1pdlU","Fingers Crossed",0.603,0.473,0.0511,0.31,0.446
"476","5sTC1imYc0QzNe3i5snLy7","I Want It All",0.791,0.813,0.139,0.0549,0.913
"477","5StojELSdCvj23qhF9OxDW","Fighting For Me",0.645,0.727,0.0492,0.282,0.152
"478","5SwEgzUFDHwpWHKrbnP32Z","Youth feat. Khalid",0.518,0.596,0.124,0.133,0.326
"479","5trCWbYtza0QUxdmF9HAPX","One of the Drunks",0.424,0.892,0.193,0.711,0.762
"480","5uTOkGtpc8KxzyHI0Pj3AZ","Cry for Me",0.552,0.336,0.0283,0.0726,0.431
"481","5WAD7GRAHPQUy9Il1hM7wL","Bracelet",0.652,0.737,0.035,0.224,0.274
"482","5WbqaQnjhI5oAN5QHvxd7x","WAIT FOR YOU",0.864,0.468,0.0625,0.108,0.29
"483","5YeHLHDdQ4nKHk81XFWhCU","successful",0.847,0.603,0.0397,0.106,0.735
"484","5yVIlYEHZxQVLyInCdldoS","Impossible",0.376,0.695,0.0933,0.11,0.302
"485","5zvJELVKAnPkscGc5aLKJI","Certain Things (feat. Chasing Grace)",0.511,0.621,0.123,0.0893,0.266
"486","60d7tazuuyrx3FiU30eRja","Mirror",0.428,0.582,0.0413,0.107,0.129
"487","61zQ8XDgOYslFGzfhK823e","Senior Year Spring Musical",0.44,0.89,0.0873,0.0908,0.43
"488","62hWYjPL57rbUd5rhvI3Of","Papercut",0.647,0.92,0.041,0.357,0.242
"489","63qapUS8yLKz0tb0eOgOTF","Million Eyes",0.599,0.471,0.0281,0.0996,0.141
"490","63tp4KO47Rqx4DuaKPhqE0","Say You Love Me",0.169,0.577,0.0425,0.0867,0.138
"491","6433GYPXbZUJWTCIdhW1as","To Break In a Glove",0.652,0.423,0.446,0.111,0.426
"492","68Ijc4fPmT3P5BN6Vrl2s2","The Adams Administration",0.8,0.362,0.544,0.121,0.792
"493","68NhL5s2ie3hmDyXLhoNp5","If I Had A Heart",0.532,0.486,0.165,0.126,0.296
"494","68ZnB4sxvK5GxyYsUhntml","Whisperers",0.235,0.514,0.0336,0.186,0.0896
"495","698ItKASDavgwZ3WjaWjtz","Faded",0.468,0.627,0.0476,0.11,0.159
"496","6BBfG9FiwJhRVMCd9IYl6c","In The Middle",0.823,0.52,0.0831,0.0772,0.685
"497","6bpBsotzL05UzS1rHsIqk8","Livewire",0.625,0.434,0.0391,0.119,0.166
"498","6bVcqoYbuS9h7O5XuxAXcf","Josh",0.618,0.449,0.0868,0.168,0.634
"499","6C7KDGm5j5x1hrLf7H5X11","New Age Meds",0.383,0.836,0.0389,0.118,0.469
"500","6c7N5N7amAOpeMykjlovjI","Walked Through Hell",0.508,0.404,0.0788,0.104,0.129
"501","6dAmJrs595jDyE8PG0GS6R","Higher",0.762,0.605,0.0344,0.19,0.688
"502","6DEaND0SHv3sC11xobZLiy","Take Your Time",0.558,0.719,0.0419,0.212,0.483
"503","6Dno7FrbG6vnTm9KfjFwf6","Come Back Home",0.435,0.473,0.0415,0.142,0.327
"504","6dr7ekfhlbquvsVY8D7gyk","Aaron Burr, Sir",0.646,0.439,0.818,0.0945,0.528
"505","6e2a0ZHDhq5FOhfaZExyez","Only the Lonely Survive",0.506,0.874,0.102,0.116,0.415
"506","6ehYNUmLSn9XpgwaSDxucx","Never Forget You",0.393,0.614,0.0949,0.397,0.195
"507","6epvwUINain4iSHCTWA0sj","The Village",0.55,0.363,0.0336,0.128,0.286
"508","6eR1N0EBHiDkGDzegX99d3","Sorry - Original Demo",0.546,0.26,0.125,0.128,0.421
"509","6eR8u06oZFhoBMaKl0xBZp","When You're Home",0.581,0.58,0.181,0.0947,0.267
"510","6g0Orsxv6glTJCt4cHsRsQ","Formation",0.896,0.621,0.237,0.196,0.818
"511","6G2uVbSNKUeIE5CdOF1Y1p","State of the Heart",0.414,0.807,0.0844,0.0922,0.357
